,,"Permisos Vigentes de Generación, Importación y Exportación de Energía Eléctrica",,,,,,,,,,,,,,,
,,Comisión Reguladora de Energía / Unidad de Electricidad,,,,,,,,,,,,,,,
,,Actualización: 28 de febrero de 2025,,,,,,,,,,,,,,,
Num,Permisionario,Modalidad,Fecha de Otorgamiento,Número de Permiso,Capacidad Autorizada (MW),Generación Estimada (GWh/Año),Inversion Estimada (Millones de Dólares),Fecha de Entrada en Operación,Energético Primario,Actividad Economica,Tecnología,Estado Actual,Entidad Federativa,Dirección,Empresa Líder,País de Origen,Subasta
82,"Ingenio El Dorado, S. A. de C. V.",AUT.,03/12/1998,E/125/AUT/98,9.60,9.60,$11.34,31/12/1991,Combustóleo y Bagazo de Caña,Azucarero,Bioenergía,En operación,Sinaloa,"Calle Primera Núm. 1, Col. Centro, El Dorado, C.P. 80450, Culiacán, Sinaloa","Controladora de Negocios Azucareros, S. A. de C. V.",México,
83,"Central Anáhuac, S. A. de C. V.",P.I.E.,16/12/1998,E/128/PIE/98,528.70,3705.00,$536.00,18/01/2002,Gas Natural,Productor Independiente,Ciclo combinado,En operación,Tamaulipas,"Predio Núm. 463, Col. Agrícola Anáhuac, Valle Hermoso, Tamaulipas","MT Falcon Holdings Company, S. A. de C. V.",Reino Unido,
84,"Mexicana de Hidroelectricidad Mexhidro, S. de R. L. de C. V.",GEN.,15/01/1999,E/130/GEN/99,30.00,146.20,$45.00,01/12/2006,Agua,Siderúrgico,Hidroeléctrica,En operación,Guerrero,"Presa ""El Gallo"", sobre el río Cutzamala, Ejido la Cañada y el Pinzán, Muncipio de Cutzamala de Pinzón, Guerrero.",Enel Green Power,Italia,
85,"Enviroquip, S. de R. L. de C. V.",IMP.,08/02/1999,E/132/IMP/99,1.60,11.50,$0.38,17/05/1999,Importación,Importación,Importación,En operación,Sonora,"Avenida Dr. Samuel Ocaña, Lotes 4, 5, 6, 7, 8 y Lote s/n, Manzana 5, Parque Industrial de San Luis Río Colorado, Municipio de San Luis Río Colorado, 83455, Sonora",Enviroquip,Estados Unidos,
86,"Central Saltillo, S. A. de C. V.",P.I.E.,19/03/1999,E/133/PIE/99,232.47,1731.00,$235.68,10/11/2001,Gas Natural,Productor Independiente,Ciclo combinado,En operación,Coahuila,"Municipio de Ramos Arizpe, Coahuila","MT Falcon Holdings Company, S. A. P. I. de C. V.",Reino Unido,
87,"Minera la Encantada, S. A. de C. V.",GEN.,09/04/1999,E/134/GEN/99,13.20,55.00,$11.88,31/12/1991,Diésel,Minero,Combustión Interna,En operación,Coahuila,"Casa De Fuerza s/n , Zona Industrial, Población de la Encantada, C.P. 27500, Ocampo, Coahuila",Grupo Peñoles,México,
88,"Energía Azteca VIII, S. de R. L. de C. V.",P.I.E.,02/06/1999,E/135/PIE/99,597.00,4399.00,$605.24,15/01/2002,Gas Natural,Productor Independiente,Ciclo combinado,En operación,Guanajuato,"Km. 82, Carretera Federal 57, Las Delicias, San Luis de la Paz, Guanajuato",Saavi,Reino Unido,
89,"Ingenio El Higo, S. A. de C. V.",AUT.,02/06/1999,E/136/AUT/99,21.80,26.40,$26.16,31/12/1991,Bagazo de Caña,Azucarero,Bioenergía,En operación,Veracruz,"Calle Ribera 39, El Higo Centro, El Higo, Veracruz, C. P. 92400","Impulsora Azucarera del Noroeste, S. A. de C. V.",México,
90,"Electricidad Águila de Tuxpan, S. de R. L. de C. V. ",P.I.E.,25/06/1999,E/139/PIE/99,535.56,3707.45,$542.95,16/12/2001,Gas Natural y Diésel,Productor Independiente,Ciclo combinado,En operación,Veracruz,"Fracción de terreno 220, del predio rústico denominado ""Asunción y Santiago de la Peña"", Tuxpan, Veracruz",Mitsubishi Corporation,Japón,
91,"Ternium México, S. A. de C. V., Planta Monterrey",AUT.,12/07/1999,E/140/AUT/99,50.00,28.00,$45.00,31/12/1991,Gas Natural,Siderúrgico,Turbogás,En operación,Nuevo León,"Avenida los Angeles, Núm. 325 Oriente, C.P. 66452, San Nicolás de los Garza, Nuevo León",Termium,Luxemburgo,
92,"ArcelorMittal México, S. A. de C. V.",AUT.,20/07/1999,E/141/AUT/99,40.00,180.40,$48.00,31/12/1991,Gas Natural,Siderúrgico,Termoeléctrica Convencional,En operación,Michoacán,"Francisco J. Mujica, Núm. 1-B, Col. Centro, C.P. 60950, Lázaro Cárdenas, Michoacán",ArcelorMittal,Luxemburgo,
93,"Ingenio Adolfo López Mateos, S. A. de C. V.",AUT.,09/08/1999,E/142/AUT/99,13.50,21.60,$16.20,31/12/1991,Combustóleo y Bagazo de Caña,Azucarero,Bioenergía,En operación,Oaxaca,"Domicilio conocido, Col. Congregación San Antonio El Encinal, C.P. 68360, San Juan Bautista Tuxtepec, Oaxaca","Financiera Nacional Azucarera, S. A.",México,
94,"Compañía de Nitrógeno de Cantarell, S. A. de C. V.",COG.,03/09/1999,E/148/COG/99,362.60,2452.80,$326.34,31/05/2000,Gas Natural y Diésel,Petrolero,Turbogás,En operación,Campeche,"Carretera Federal 1 Villahermosa - Cd. del Carmen 800 mts al sur, entre Nuevo Progreso y San Antonio Cárdenas, Nuevo Progreso, Carmen, Campeche, C. P. 24325",Boc Holdings,Reino Unido,
95,"Termoeléctrica Peñoles, S. de R. L. de C. V.",GEN.,03/09/1999,E/149/GEN/99,290.00,1850.00,$609.00,30/04/2004,Coque,Minero,Lecho Fluidizado,En operación,San Luis Potosí,"Fracción las Palmas, Tamuín, San Luis Potosí",Grupo Peñoles,México,
96,"Iberdrola Energía Monterrey, S. A. de C. V.",P.I.E.,08/10/1999,E/152/PIE/99,530.10,4061.00,$537.42,26/03/2002,Gas Natural,Productor Independiente,Ciclo combinado,En operación,Nuevo León,"Sitio denominado ""La Camisa"", Pesquería, Nuevo León",Mexico Infrastructure Partners (MIP),México,
97,"Celulosa de Fibras Mexicanas, S. A. de C. V.",GEN.,05/11/1999,E/154/GEN/99,5.00,33.25,$4.50,15/12/1999,Gas Natural,Papelero,Cogeneración,En operación,Tlaxcala,"Camino a la colonia Morelos Km. A 1 , Col. , C.P. 90300, Apizaco, Tlaxcala",Grupo Mosa,México,
98,"Mexichem Resinas Vinílicas, S. A. de C. V.",GEN.,07/01/2000,E/157/GEN/2000,18.73,149.60,$18.23,28/02/2000,Gas Natural,Químico,Ciclo combinado,En operación,Tamaulipas,"Km. 4.5 de la autopista Altamira-Nuevo Puerto Industrial, C.P. 89600, Altamira, Tamaulipas",Mexichem,México,
99,"Compañía Azucarera La Fé, S. A. de C. V.",AUT.,25/01/2000,E/158/AUT/2000,13.06,21.50,$15.67,31/12/1991,Bagazo de Caña,Azucarero,Bioenergía,En operación,Chiapas,"Principal s/n., Col. San Francisco Pujiltic, C.P. 30310, Venustiano Carranza, Chiapas","Impulsora Azucarera del Noroeste, S. A. de C. V.",México,
100,"Compañía Minera Autlán, S. A. de C. V., Unidad Molango",AUT.,25/01/2000,E/159/AUT/2000,10.88,24.70,$9.79,31/12/1991,Gas Natural y Diésel,Minero,Combustión Interna,En operación,Hidalgo,"Km. 10 de la carretera Federal Casetas-Otongo, Ayotetla , C.P. 43130, Lolotla, Hidalgo",Compañía Minera Autlán,México,
101,"Ingenio Melchor Ocampo, S. A. de C. V.",AUT.,17/02/2000,E/161/AUT/2000,6.10,9.10,$7.32,31/12/1991,Bagazo de Caña,Azucarero,Bioenergía,En operación,Jalisco,"Predio de Zacapala, C.P. 48900, Autlán de Navarro, Jalisco","Impulsora Azucarera del Noroeste, S. A. de C. V.",México,
102,"Energía Campeche, S. A. de C. V.",P.I.E.,06/04/2000,E/164/PIE/2000,275.00,2102.97,$278.80,28/05/2003,Gas Natural,Productor Independiente,Ciclo Combinado,En operación,Campeche,"Km. 186 de la Carretera 186 Villharmosa - Escárcega, Palizada, Campeche",Saavi,Reino Unido,
103,"Electricidad Águila de Altamira, S. de R. L. de C. V.",P.I.E.,28/04/2000,E/165/PIE/2000,515.90,3841.00,$523.02,01/05/2002,Gas Natural,Productor Independiente,Ciclo combinado,En operación,Tamaulipas,"Lomas del Real a 30 Km. de la Cd. de Tampico, Altamira, Tamaulipas","MT Falcon Holdings Company, S. A. P. I. de C. V.",Reino Unido,
104,"Tractebel Energía de Monterrey, S. de R. L. de C. V.",GEN.,02/06/2000,E/167/GEN/2000,284.02,2265.00,$287.94,28/03/2003,Gas Natural,Generador,Cogeneración Eficiente,En operación,Nuevo León,"Km. 9.66 de la carretera estatal Núm. 16 García-Monterrey, C.P. 66000, García, Nuevo León","Enron Energía Industrial de México, S. de R. L. de C. V.",Estados Unidos,
105,"Vidrio Plano de México, S. A. de C. V.",AUT.,19/06/2000,E/170/AUT/2000,11.40,10.69,$10.26,31/12/1991,Diésel,Químico,Turbogás,En operación,Nuevo León,"Km. 10 de la Carretera a García, C.P. 66000, García, Nuevo León",Andrés Garza Sada,México,
106,"Fuerza y Energía de Naco-Nogales, S. A. de C. V.",P.I.E.,14/07/2000,E/171/PIE/2000,289.30,2383.95,$293.29,04/10/2003,Gas Natural,Productor Independiente,Ciclo Combinado,En operación,Sonora,"""El Fresnal"", 14 kilómetros al suroeste de la población de Agua Prieta, Agua Prieta, Sonora.",Naturgy,España,
107,"Ternium México, S. A. de C. V., Planta Puebla",AUT.,21/07/2000,E/172/AUT/2000,5.60,30.24,$6.72,31/12/1991,Gas Natural,Siderúrgico,Termoeléctrica Convencional,En operación,Puebla,"Km. 20 de la autopista México-Puebla, San Miguel Xoxtla, Puebla",Termium,Luxemburgo,
108,"Energía Azteca X, S. A. de C. V.",P.I.E.,07/08/2000,E/174/PIE/2000,597.25,4850.00,$605.49,20/07/2003,Gas Natural,Productor Independiente,Ciclo combinado,En operación,Baja California,"Predio denominado ""Las Palmas"", lote 45, Colonia Progreso, Sección Cuarta del Municipio de Mexical,carretera Mexicali-Tijuana, Mexicalí, Baja California",Saavi,Reino Unido,
109,"Agroenergía, S. A. de C. V.",GEN.,14/08/2000,E/175/GEN/2000,19.20,140.00,$20.88,31/12/1991,Gas Natural,Químico,Turbogás,En operación,Querétaro,"Km. 5.5-1 de la carretera a Tlacote El Bajo, Col. Centro, C.P. 76000, Querétaro, Querétaro",Agrogen SA de CV,México,
110,"Ingenio San Rafael de Pucté, S. A. de C. V.",AUT.,15/09/2000,E/176/AUT/2000,49.00,157.08,$58.80,31/12/1991,Bagazo de Caña,Azucarero,Bioenergía,En operación,Quintana Roo,"Domicilio Conocido, Población de Javier Rojo Gómez, C.P. 77984, Othon P. Blanco, Quintana Roo",Beta San Miguel,México,
111,"Pemex-Exploración y Producción, Plataforma Marina Complejo Ixtoc-A",AUT.,23/10/2000,E/178/AUT/2000,0.83,1.56,$0.74,30/10/2000,Diésel,Petrolero,Combustión Interna,En operación,Campeche,"Plataforma Marina Complejo Ixtoc-A, Sonda de Campeche, Campeche",Pemex,México,
112,"Italaise, S. A. de C. V.",GEN.,31/10/2000,E/179/GEN/2000,5.20,32.86,$4.68,01/08/2001,Gas Natural,Manufacturero,Turbogás,En operación,Querétaro,"Avenida San Diego Núm. 1, Col. Carrillo Puerto, C.P. 76200, Querétaro, Querétaro","Porcelanite Lamosa, S. A. de C. V.",México,
113,"Gresaise, S. A. de C. V.",GEN.,31/10/2000,E/180/GEN/2000,5.20,33.34,$4.68,01/09/2001,Gas Natural,Manufacturero,Turbogás,En operación,Tlaxcala,"km 27 de la carretera Puebla-Santa Ana, colonia La Magdalena Tlaltelulco, Santa Ana Chiuautempan, Tlaxcala, CP. 90830","Porcelanite Lamosa, S. A. de C. V.",México,
114,"Fuerza y Energía de Tuxpan, S. A. de C. V.",P.I.E.,15/12/2000,E/181/PIE/2000,1059.00,7545.90,"$1,073.61",23/05/2003,Gas Natural,Productor Independiente,Ciclo combinado,En operación,Veracruz,"En el predio denominado Tres Estrellas, A 25 Km. al Sur de la Ciudad de Tuxpan, Tuxpan, Veracruz",Naturgy,España,
115,"Becton Dickinson de México, S. A. de C. V.",COG.,09/02/2001,E/184/COG/2001,6.54,40.87,$5.89,30/06/2001,Gas Natural,Farmacéutica,Cogeneración,En operación,Estado de México,"Km. 37.5 de la Autopista México-Queretaro, Col. Fraccionamiento Industrial Cuamatla, C.P. 54730, Cuautitlán Izcalli, Estado de México","Becton, Dickinson and Company",Estados Unidos,
116,"Iberdrola Energía Altamira, S. A. de C. V.",P.I.E.,14/02/2001,E/185/PIE/2001,1153.70,7797.00,"$1,169.62",24/12/2003,Gas Natural,Productor Independiente,Ciclo combinado,En operación,Tamaulipas,"Sitio ""Lomas del Real"", a 30 km de la Ciudad de Tampico, Altamira, Tamaulipas",Mexico Infrastructure Partners (MIP),México,
117,"Industrias Químicas Falcón de México, S. A. de C. V.",GEN.,12/03/2001,E/187/GEN/2001,5.00,31.50,$4.50,23/11/2001,Diésel,Químico,Turbogás,En operación,Morelos,"Km. 4.5, de la Carretera Federal a Cuautla, Civac, C.P. 62500, Jiutepec, Morelos","Syntex, S. A. de C. V.",Suiza,
118,"Energía Chihuahua, S. A. de C. V.",P.I.E.,27/04/2001,E/191/PIE/2001,277.64,2332.96,$281.47,08/09/2003,Gas Natural,Productor Independiente,Ciclo combinado,En operación,Chihuahua,"Km. 166 de la Carretera Panamericana tramo Sueco - Juárez, Juárez, Chihuahua",Saavi,Reino Unido,
119,"Mission Hills, S. A. de C. V.",GEN.,10/05/2001,E/192/GEN/2001,7.52,43.80,$6.77,10/07/2001,Gas Natural,Maquilador,Turbogás,En operación,Guanajuato,"Km. 47 de la Carretera Federal Queretaro-San Luis, Col. La Cantera, C.P. 37980, San José Iturbide, Guanajuato","Inmobiliaria Hills, S. A. de C. V.",Estados Unidos,
120,"Papeles Ultra, S. A. de C. V.",AUT.,28/05/2001,E/194/AUT/2001,10.00,43.80,$12.00,31/12/1991,Combustóleo,Papelero,Termoeléctrica Convencional,En operación,Estado de México,"Km. 24.4 de la carretera Federal México-Puebla , Col. Población de Tlapizahuac, C.P. 56560, Ixtapaluca, Estado de México",Jorge Alberto Gonzalez Calderon,México,
121,"Termoeléctrica de Mexicali, S. de R. L. de C. V.",IMP.,01/06/2001,E/195/IMP/2001,12.00,2.00,$4.80,02/05/2003,Importación,Importación,Importación,En operación,Baja California,"Km. 14 de la carretera número 2 de Mexicali-Tijuana, Delegación Progreso, Mexicali, Baja California",IENOVA,Estados Unidos,
122,"Termoeléctrica de Mexicali, S. de R. L. de C. V.",EXP.,09/08/2001,E/197/EXP/2001,679.70,5835.00,$689.08,02/05/2003,Gas Natural,Exportación,Ciclo combinado,En operación,Baja California,"km 14 de la carretera número 2 de Mexicali-Tijuana, Delegación Progreso, Mexicali, Baja California",IENOVA,Estados Unidos,
123,"Central Lomas de Real, S. A. de C. V.",P.I.E.,16/08/2001,E/198/PIE/2001,522.00,4115.00,$529.20,01/04/2004,Gas Natural,Productor Independiente,Ciclo combinado,En operación,Tamaulipas,"Calle S/67-000-200 núm. 463, Col. Agrícola-Anáhuac, Valle Hermoso, Tamaulipas, C.P. 87500","Mitsui & Co., Ltd.",Japón,
124,"Energía Azteca VIII, S. de R. L. de C. V.",GEN.,16/08/2001,E/199/GEN/2001,131.10,969.00,$132.91,15/01/2002,Gas Natural,Industrias Diversas,Ciclo combinado,En operación,Guanajuato,"Km. 82, Carretera Federal 57, Las Delicias, San Luis de la Paz, Guanajuato",Saavi,Inglaterra,
125,"Energía de Baja California, S. de R. L. de C. V.",GEN.,25/09/2001,E/200/GEN/2001,337.05,2952.12,$341.70,26/07/2003,Gas Natural,Exportación,Ciclo combinado,En operación,Baja California,"Lote No. 46, km 11.5 de la carretera Mexicali-Tijuana, Colonia Progreso, Sección IV, Mexicalí, Baja California",Sempra Energy,Estados Unidos,
126,"Eléctrica del Valle de México, S. de R. L. de C. V.",AUT.,25/09/2001,E/201/AUT/2001,67.50,365.16,$135.00,01/04/2010,Viento,Municipal,Eólica,En operación,Oaxaca,"Ejido de Aguascalientes-La Mata y la Ventosa, en la región del Istmo de Tehuantepec, Asunción Ixtaltepec y Juchitán de Zaragoza, Oaxaca",Wal-Mart,Estados Unidos,
127,"Pemex-Exploración y Producción, Plataforma Akal-C, Compresión CA-AC-2",AUT.,18/01/2002,E/206/AUT/2002,12.84,101.97,$11.56,18/01/2002,Gas Natural y Diésel,Petrolero,Turbogás,En operación,Campeche,"Plataforma Akal C, Compresión CA-AC-2, en la Sonda de Campeche, Campeche",Pemex,México,
128,"Central Valle Hermoso, S. A. de C. V.",P.I.E.,22/04/2002,E/208/PIE/2002,518.63,3862.00,$525.79,01/04/2005,Gas Natural,Productor Independiente,Ciclo combinado,En operación,Tamaulipas,"sitio Anáhuac Sur 2, colonia Agrícola-Anáhuac, municipio de Valle Hermoso, Tamaulipas, C.P. 87500.","MT Falcon Holdings Company, S. A. P. I. de C. V.",Reino Unido,
129,"Energía de Baja California, S. de R. L. de C. V.",IMP.,22/04/2002,E/212/IMP/2002,20.00,6.00,$5.00,21/05/2002,Importación,Importación,Importación,En operación,Baja California,"Lote No. 46, km 11.5 de la carretera Mexicali-Tijuana, Colonia Progreso, Sección IV, Mexicalí, Baja California",Sempra Energy,Estados Unidos,
130,"Pemex-Exploración y Producción, Centro de Proceso Akal-B",AUT.,22/04/2002,E/213/AUT/2002,23.30,173.49,$20.97,15/08/2002,Gas Natural y Diésel,Petrolero,Turbogás,En operación,Campeche,"Centro de Proceso Akal B, en la Sonda de Campeche, Campeche",Pemex,México,
131,"Parques Ecológicos de México, S. A. de C. V.",AUT.,19/09/2002,E/215/AUT/2002,101.90,312.00,$203.80,31/01/2009,Viento,Industrias Diversas,Eólica,En operación,Oaxaca,"En diversas parcelas y terrenos rústicos del Municipio de Juchitán, Distrito de Juchitán y del Municipio de El Espinal, Oaxaca",Iberdrola,España,
132,"Iberdrola Energía La Laguna, S. A. de C. V.",P.I.E.,26/09/2002,E/216/PIE/2002,513.81,4057.00,$520.90,15/03/2005,Gas Natural,Productor Independiente,Ciclo combinado,En operación,Durango,"Sitio denominado “Francke” en el km 3 de la carretera estatal 138, Gómez Palacio-Francisco I. Madero, Gómez Palacio, Durango.",Mexico Infrastructure Partners (MIP),México,
133,"SSNL SERVICIOS SUSTENTABLES NL, S. A. DE C. V.",COG.,24/10/2002,E/217/COG/2002,16.96,133.71,$15.26,07/04/2003,Biogás,Municipal,Bioenergía,En operación,Nuevo León,"Km. 10.5 de la carretera Monterrey-Colombia, Municipio de Salinas Victoria, Nuevo León","Municipio de Monterrey, Nuevo León",México,
134,"Molymex, S. A. de C. V.",AUT.,24/10/2002,E/218/AUT/2002,2.00,0.60,$1.80,05/11/2002,Diésel,Químico,Combustión Interna,En operación,Sonora,"km 29 de la carretera Moctezuma-Nacozari, C.P. 84500, Cumpas, Sonora","Frisco, S. A. de C. V.",México,
135,"AES Mérida III, S. de R. L. de C. V.",EXP.,24/10/2002,E/219/EXP/2002,15.00,39.40,$15.21,15/11/2002,Gas Natural,Exportación,Ciclo combinado,En operación,Yucatán,"Ciudad Industrial Felipe Carrillo Puerto, C.P. 97288, Mérida, Yucatán",AES,Estados Unidos,
136,"Proveedora de Electricidad de Occidente, S. A. de C. V.",GEN.,27/01/2003,E/241/GEN/2003,19.00,76.29,$28.50,01/11/2005,Agua,Municipal,Hidroeléctrica,En operación,Jalisco,"Presa Constitución de Apatzingán (Chilatán), Municipio de Jilotlán de Dolores, Jalisco",Enel Green Power,Italia,
137,"Pemex-Exploración y Producción, Centro de Proceso Akal-L",AUT.,12/03/2003,E/243/AUT/2003,24.73,169.87,$22.26,07/07/2004,Gas Natural y Diésel,Petrolero,Turbogás,En operación,Campeche,"Centro de Proceso Akal L, en la Sonda de Campeche, Campeche",Pemex,México,
138,"Impulsora Mexicana de Energía, S. A. de C. V.",AUT.,29/05/2003,E/254/AUT/2003,24.00,13.00,$21.60,29/05/2003,Diésel,Industrias Diversas,Combustión Interna,En operación,Nuevo León,"Libramiento Apodaca-Santa Rosa número 111, Col. Futuro Apodaca, Apodaca, Nuevo León, C.P. 66600",Grupo Carso,México,
139,"Energía Azteca X, S. A. de C. V.",IMP.,05/06/2003,E/255/IMP/2003,20.00,5.00,$5.00,20/07/2003,Importación,Importación,Importación,En operación,Baja California,"Ubicada en el predio denominado “Las Palmas”,lote 45, Colonia Progreso, Sección Cuarta del Municipio de Mexical,carretera Mexicali-Tijuana, Mexicalí, Baja California",Saavi,Inglaterra,
140,"DDCAM México, S. A. de C. V.",IMP.,10/07/2003,E/257/IMP/2003,3.00,13.30,$1.13,11/09/2003,Importación,Importación,Importación,En operación,Sonora,"Samuel Ocaña García s/n esq. Av. Revolución en el Parque Industrial, San Luis Río Colorado, Sonora, C.P. 83455",DDCAM Inc,Estados Unidos,
141,"Nestlé México, S. A. de C. V.",AUT.,14/08/2003,E/263/AUT/2003,2.45,20.41,$2.21,15/03/2004,Gas Natural,Alimentos,Combustión Interna,En operación,Estado de México,"Carretera México–Toluca, km 62.5, Toluca, Estado de México, C.P. 50140","Compañía Nestle, S. A. de C. V.",Suiza,
142,"Tractebel Energía de Pánuco, S. A. de C. V.",GEN.,11/09/2003,E/267/GEN/2003,60.73,470.00,$54.66,09/05/2005,Gas Natural,Químico,Cogeneración,En operación,Tamaulipas,"Carretera Tampico-Cd. Mante, Km. 14.5, Laguna de la Puerta, Altamira, Tamaulipas, C.P. 89000","Tractebel Energía de Pánuco, S. A. de C. V.",México,
143,"Continental Automotive Guadalajara México, S. A. de C. V.",AUT.,25/09/2003,E/268/AUT/2003,3.65,30.30,$3.29,01/11/2003,Diésel,Industrias Diversas,Combustión Interna,En operación,Jalisco,"km 3.5 de la carretera Guadalajara-Morelia número 3, camino a la Tijera, población de La Tijera, Municipio de Tlajomulco de Zúñiga, Jalisco, C.P. 45640",Siemens VDO Automotive AG,Alemania,
144,"Kenworth Mexicana, S. A. de C. V.",IMP.,30/10/2003,E/270/IMP/2003,10.00,80.00,$0.00,12/11/2003,Importación,Importación,Importación,En operación,Baja California,"km. 10.5 de la Carretera a San Luis Río Colorado, Col. satélite, Mexicali, Baja California, C.P. 21100",Paccar Inc,Estados Unidos,
145,"Industrias Zahori, S. A. de C. V.",IMP.,30/10/2003,E/275/IMP/2003,3.00,26.28,,12/11/2003,Importación,Importación,Importación,En operación,Baja California,"Calz. Hector Teran Teran km 2.5 s/n, Col. Wisteria, Mexicali, Baja California, C.P. 21600",Industrias Zahori,México,
146,"Rheem Mexicali, S. de R. L. de C. V.",IMP.,18/11/2003,E/281/IMP/2003,2.21,10.50,$0.00,02/12/2003,Importación,Importación,Importación,En operación,Baja California,"Calz. Robledo Industrial núm. 398, Parque Industrial El Colorado, Municipio de Mexicali, Baja California, CP. 21740",Rheem Manufacturing Company ,Estados Unidos,
147,"Iberdrola Energía del Golfo, S. A. de C. V.",P.I.E.,11/12/2003,E/288/PIE/2003,1143.00,10012.68,"$1,158.78",22/10/2006,Gas Natural,Productor Independiente,Ciclo combinado,En operación,Tamaulipas,"“Lomas de Real” a 30 km de la Cd. de Tampico, en la carretera Puerto Industrial-Tampico, Municipio de Altamira, Tamaulipas",Mexico Infrastructure Partners (MIP),México,
148,"Compañía de Generación Valladolid, S. de R. L. de C. V.",P.I.E.,09/01/2004,E/289/PIE/2004,563.40,3849.36,$571.17,01/06/2006,Gas Natural,Productor Independiente,Ciclo combinado,En operación,Yucatán,"Finca Rústica Chan Pasekal, en la Población de Pixoy, Municipio de Valladolid, Yucatán",Mitsui & Co. Power Americas,Japón,
149,"Cargill de México, S. A. de C. V.",AUT.,19/02/2004,E/291/AUT/2004,7.52,48.04,$6.77,01/01/2005,Gas Natural,Industrias Diversas,Turbogás,En operación,Hidalgo,"km 24 de la Carretera Jorobas–Tula, lote 55, Parque Industrial Atitalaquia, Municipio de Atitalaquia, Hidalgo, CP. 42970",Cargill Incorporated,Estados Unidos,
